timestamp,train_id,train_name,line,component,speed_kmh,ambient_temp_c,vibration_mm_s,bearing_temp_c,door_current_a,door_cycle_s,brake_pressure_bar,brake_temp_c,motor_current_a,motor_temp_c,injected_anomaly,scenario
2026-09-01T08:55:00Z,RG-103,Synthetic set 03,Circle,motors,56.604,29.107,,,,,,,174.6844,48.0915,0,synthetic_nominal
2026-09-01T08:55:00Z,RG-104,Synthetic set 04,Harbour,bogies,58.428,29.058,2.1793,41.7651,,,,,,,0,synthetic_nominal
2026-09-01T08:55:00Z,RG-104,Synthetic set 04,Harbour,brakes,58.428,29.058,,,,,4.1318,47.0275,,,0,synthetic_nominal
2026-09-01T08:55:00Z,RG-104,Synthetic set 04,Harbour,doors,58.428,29.058,,,4.1079,2.7598,,,,,0,synthetic_nominal
2026-09-01T08:55:00Z,RG-104,Synthetic set 04,Harbour,motors,58.428,29.058,,,,,,,177.1183,48.1119,0,synthetic_nominal
2026-09-01T08:55:00Z,RG-105,Synthetic set 05,North,bogies,56.652,28.808,2.0015,40.8165,,,,,,,0,synthetic_nominal
2026-09-01T08:55:00Z,RG-105,Synthetic set 05,North,brakes,56.652,28.808,,,,,4.0867,47.6382,,,0,synthetic_nominal
2026-09-01T08:55:00Z,RG-105,Synthetic set 05,North,doors,56.652,28.808,,,4.4116,2.846,,,,,0,synthetic_nominal
2026-09-01T08:55:00Z,RG-105,Synthetic set 05,North,motors,56.652,28.808,,,,,,,181.9545,49.3497,0,synthetic_nominal
2026-09-01T08:55:00Z,RG-106,Synthetic set 06,East,bogies,51.595,28.699,2.1117,41.5875,,,,,,,0,synthetic_nominal
2026-09-01T08:55:00Z,RG-106,Synthetic set 06,East,brakes,51.595,28.699,,,,,4.1639,47.4641,,,0,synthetic_nominal
2026-09-01T08:55:00Z,RG-106,Synthetic set 06,East,doors,51.595,28.699,,,4.1628,2.8305,,,,,0,synthetic_nominal
2026-09-01T08:55:00Z,RG-106,Synthetic set 06,East,motors,51.595,28.699,,,,,,,164.2527,48.3542,0,synthetic_nominal
2026-09-01T08:55:00Z,RG-107,Synthetic set 07,Circle,bogies,40.009,28.815,1.9946,40.3913,,,,,,,0,synthetic_nominal
2026-09-01T08:55:00Z,RG-107,Synthetic set 07,Circle,brakes,40.009,28.815,,,,,4.1237,46.7833,,,0,synthetic_nominal
2026-09-01T08:55:00Z,RG-107,Synthetic set 07,Circle,doors,40.009,28.815,,,4.3288,2.6718,,,,,0,synthetic_nominal
2026-09-01T08:55:00Z,RG-107,Synthetic set 07,Circle,motors,40.009,28.815,,,,,,,167.8582,46.7924,0,synthetic_nominal
2026-09-01T08:55:00Z,RG-108,Synthetic set 08,Harbour,bogies,36.402,28.624,2.1266,41.2092,,,,,,,0,synthetic_nominal
2026-09-01T08:55:00Z,RG-108,Synthetic set 08,Harbour,brakes,36.402,28.624,,,,,4.2944,46.974,,,0,synthetic_nominal
2026-09-01T08:55:00Z,RG-108,Synthetic set 08,Harbour,doors,36.402,28.624,,,4.1429,2.8845,,,,,0,synthetic_nominal
2026-09-01T08:55:00Z,RG-108,Synthetic set 08,Harbour,motors,36.402,28.624,,,,,,,163.9213,45.815,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-101,Synthetic set 01,North,bogies,45.681,28.914,2.0066,40.8181,,,,,,,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-101,Synthetic set 01,North,brakes,45.681,28.914,,,,,4.1471,47.3309,,,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-101,Synthetic set 01,North,doors,45.681,28.914,,,4.3024,2.8543,,,,,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-101,Synthetic set 01,North,motors,45.681,28.914,,,,,,,161.3299,47.7046,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-102,Synthetic set 02,East,bogies,51.999,28.944,2.3286,40.0804,,,,,,,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-102,Synthetic set 02,East,brakes,51.999,28.944,,,,,4.2064,48.0442,,,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-102,Synthetic set 02,East,doors,51.999,28.944,,,4.1346,2.8161,,,,,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-102,Synthetic set 02,East,motors,51.999,28.944,,,,,,,175.745,47.7063,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-103,Synthetic set 03,Circle,bogies,57.642,28.551,2.231,40.8818,,,,,,,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-103,Synthetic set 03,Circle,brakes,57.642,28.551,,,,,4.1502,47.0047,,,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-103,Synthetic set 03,Circle,doors,57.642,28.551,,,4.2131,2.7886,,,,,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-103,Synthetic set 03,Circle,motors,57.642,28.551,,,,,,,177.2672,46.9965,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-104,Synthetic set 04,Harbour,bogies,57.805,28.584,2.5208,41.6773,,,,,,,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-104,Synthetic set 04,Harbour,brakes,57.805,28.584,,,,,4.0564,48.6652,,,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-104,Synthetic set 04,Harbour,doors,57.805,28.584,,,3.9679,2.8437,,,,,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-104,Synthetic set 04,Harbour,motors,57.805,28.584,,,,,,,179.9761,46.6592,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-105,Synthetic set 05,North,bogies,52.311,28.738,2.1462,41.4029,,,,,,,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-105,Synthetic set 05,North,brakes,52.311,28.738,,,,,4.1365,47.4966,,,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-105,Synthetic set 05,North,doors,52.311,28.738,,,4.3673,2.7625,,,,,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-105,Synthetic set 05,North,motors,52.311,28.738,,,,,,,180.0008,45.5418,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-106,Synthetic set 06,East,bogies,48.061,28.446,2.2594,40.7941,,,,,,,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-106,Synthetic set 06,East,brakes,48.061,28.446,,,,,4.2235,47.3675,,,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-106,Synthetic set 06,East,doors,48.061,28.446,,,4.3564,2.9232,,,,,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-106,Synthetic set 06,East,motors,48.061,28.446,,,,,,,171.841,47.0414,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-107,Synthetic set 07,Circle,bogies,38.252,29.14,1.8549,41.4982,,,,,,,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-107,Synthetic set 07,Circle,brakes,38.252,29.14,,,,,4.035,46.1724,,,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-107,Synthetic set 07,Circle,doors,38.252,29.14,,,4.208,2.8482,,,,,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-107,Synthetic set 07,Circle,motors,38.252,29.14,,,,,,,162.0895,49.0946,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-108,Synthetic set 08,Harbour,bogies,37.84,28.742,2.1156,41.4622,,,,,,,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-108,Synthetic set 08,Harbour,brakes,37.84,28.742,,,,,4.0726,46.1179,,,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-108,Synthetic set 08,Harbour,doors,37.84,28.742,,,4.1981,2.8909,,,,,0,synthetic_nominal
2026-09-01T09:00:00Z,RG-108,Synthetic set 08,Harbour,motors,37.84,28.742,,,,,,,166.7056,48.8051,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-101,Synthetic set 01,North,bogies,45.334,28.828,1.9967,41.0359,,,,,,,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-101,Synthetic set 01,North,brakes,45.334,28.828,,,,,4.1109,47.5472,,,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-101,Synthetic set 01,North,doors,45.334,28.828,,,4.1487,2.8468,,,,,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-101,Synthetic set 01,North,motors,45.334,28.828,,,,,,,162.5586,45.5455,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-102,Synthetic set 02,East,bogies,57.898,28.477,2.4377,40.8001,,,,,,,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-102,Synthetic set 02,East,brakes,57.898,28.477,,,,,4.1203,46.5241,,,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-102,Synthetic set 02,East,doors,57.898,28.477,,,4.7895,2.7215,,,,,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-102,Synthetic set 02,East,motors,57.898,28.477,,,,,,,189.1986,48.0451,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-103,Synthetic set 03,Circle,bogies,61.989,28.74,2.5027,40.4155,,,,,,,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-103,Synthetic set 03,Circle,brakes,61.989,28.74,,,,,4.0744,46.9786,,,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-103,Synthetic set 03,Circle,doors,61.989,28.74,,,4.4124,2.8238,,,,,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-103,Synthetic set 03,Circle,motors,61.989,28.74,,,,,,,181.1947,48.0573,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-104,Synthetic set 04,Harbour,bogies,51.984,28.999,2.3869,42.111,,,,,,,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-104,Synthetic set 04,Harbour,brakes,51.984,28.999,,,,,4.2744,47.4793,,,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-104,Synthetic set 04,Harbour,doors,51.984,28.999,,,4.2494,2.848,,,,,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-104,Synthetic set 04,Harbour,motors,51.984,28.999,,,,,,,180.4412,47.3871,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-105,Synthetic set 05,North,bogies,47.132,28.78,2.288,41.0814,,,,,,,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-105,Synthetic set 05,North,brakes,47.132,28.78,,,,,4.0586,46.8072,,,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-105,Synthetic set 05,North,doors,47.132,28.78,,,4.2134,2.9143,,,,,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-105,Synthetic set 05,North,motors,47.132,28.78,,,,,,,174.9785,47.9559,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-106,Synthetic set 06,East,bogies,42.311,28.804,2.1233,40.5012,,,,,,,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-106,Synthetic set 06,East,brakes,42.311,28.804,,,,,4.179,47.5772,,,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-106,Synthetic set 06,East,doors,42.311,28.804,,,4.0567,2.9045,,,,,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-106,Synthetic set 06,East,motors,42.311,28.804,,,,,,,170.3915,46.0763,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-107,Synthetic set 07,Circle,bogies,35.768,28.787,2.0515,40.7387,,,,,,,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-107,Synthetic set 07,Circle,brakes,35.768,28.787,,,,,4.1533,46.4212,,,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-107,Synthetic set 07,Circle,doors,35.768,28.787,,,3.8786,2.8083,,,,,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-107,Synthetic set 07,Circle,motors,35.768,28.787,,,,,,,167.6485,44.5918,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-108,Synthetic set 08,Harbour,bogies,34.613,28.689,1.9583,39.4313,,,,,,,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-108,Synthetic set 08,Harbour,brakes,34.613,28.689,,,,,4.2421,46.2533,,,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-108,Synthetic set 08,Harbour,doors,34.613,28.689,,,4.0718,2.799,,,,,0,synthetic_nominal
2026-09-01T09:05:00Z,RG-108,Synthetic set 08,Harbour,motors,34.613,28.689,,,,,,,162.2471,46.2281,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-101,Synthetic set 01,North,bogies,53.868,28.852,2.2642,40.2912,,,,,,,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-101,Synthetic set 01,North,brakes,53.868,28.852,,,,,4.2497,49.9366,,,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-101,Synthetic set 01,North,doors,53.868,28.852,,,4.2828,2.7037,,,,,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-101,Synthetic set 01,North,motors,53.868,28.852,,,,,,,179.8562,48.2149,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-102,Synthetic set 02,East,bogies,58.645,28.658,2.322,41.1666,,,,,,,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-102,Synthetic set 02,East,brakes,58.645,28.658,,,,,4.1695,46.5795,,,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-102,Synthetic set 02,East,doors,58.645,28.658,,,4.225,2.8324,,,,,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-102,Synthetic set 02,East,motors,58.645,28.658,,,,,,,179.4094,49.2887,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-103,Synthetic set 03,Circle,bogies,57.857,28.618,2.4401,41.5118,,,,,,,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-103,Synthetic set 03,Circle,brakes,57.857,28.618,,,,,4.1218,47.566,,,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-103,Synthetic set 03,Circle,doors,57.857,28.618,,,4.0871,2.7813,,,,,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-103,Synthetic set 03,Circle,motors,57.857,28.618,,,,,,,181.1995,46.1638,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-104,Synthetic set 04,Harbour,bogies,49.724,28.624,2.2335,41.7318,,,,,,,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-104,Synthetic set 04,Harbour,brakes,49.724,28.624,,,,,4.107,48.0488,,,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-104,Synthetic set 04,Harbour,doors,49.724,28.624,,,4.3947,2.8181,,,,,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-104,Synthetic set 04,Harbour,motors,49.724,28.624,,,,,,,179.6457,45.6526,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-105,Synthetic set 05,North,bogies,44.937,28.655,2.0628,40.4147,,,,,,,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-105,Synthetic set 05,North,brakes,44.937,28.655,,,,,4.161,47.2123,,,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-105,Synthetic set 05,North,doors,44.937,28.655,,,4.6397,2.8065,,,,,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-105,Synthetic set 05,North,motors,44.937,28.655,,,,,,,169.7453,44.0268,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-106,Synthetic set 06,East,bogies,38.34,28.666,2.104,41.6669,,,,,,,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-106,Synthetic set 06,East,brakes,38.34,28.666,,,,,4.2256,46.5144,,,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-106,Synthetic set 06,East,doors,38.34,28.666,,,4.2877,2.8266,,,,,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-106,Synthetic set 06,East,motors,38.34,28.666,,,,,,,168.7451,46.2564,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-107,Synthetic set 07,Circle,bogies,31.673,28.788,1.865,40.3272,,,,,,,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-107,Synthetic set 07,Circle,brakes,31.673,28.788,,,,,4.059,46.7934,,,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-107,Synthetic set 07,Circle,doors,31.673,28.788,,,4.4048,2.8086,,,,,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-107,Synthetic set 07,Circle,motors,31.673,28.788,,,,,,,162.4264,45.3227,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-108,Synthetic set 08,Harbour,bogies,32.07,28.988,1.9555,40.0023,,,,,,,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-108,Synthetic set 08,Harbour,brakes,32.07,28.988,,,,,4.2237,47.4577,,,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-108,Synthetic set 08,Harbour,doors,32.07,28.988,,,3.8768,2.8919,,,,,0,synthetic_nominal
2026-09-01T09:10:00Z,RG-108,Synthetic set 08,Harbour,motors,32.07,28.988,,,,,,,149.3039,44.4042,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-101,Synthetic set 01,North,bogies,56.6,28.633,2.389,40.294,,,,,,,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-101,Synthetic set 01,North,brakes,56.6,28.633,,,,,4.074,47.4658,,,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-101,Synthetic set 01,North,doors,56.6,28.633,,,4.067,2.7707,,,,,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-101,Synthetic set 01,North,motors,56.6,28.633,,,,,,,182.9953,48.7328,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-102,Synthetic set 02,East,bogies,61.24,28.679,2.1051,39.9874,,,,,,,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-102,Synthetic set 02,East,brakes,61.24,28.679,,,,,4.1621,48.7112,,,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-102,Synthetic set 02,East,doors,61.24,28.679,,,4.1098,2.7145,,,,,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-102,Synthetic set 02,East,motors,61.24,28.679,,,,,,,187.3625,46.6531,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-103,Synthetic set 03,Circle,bogies,60.319,28.887,2.2578,41.7311,,,,,,,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-103,Synthetic set 03,Circle,brakes,60.319,28.887,,,,,4.2233,47.0263,,,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-103,Synthetic set 03,Circle,doors,60.319,28.887,,,4.3333,2.9677,,,,,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-103,Synthetic set 03,Circle,motors,60.319,28.887,,,,,,,175.0447,47.5801,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-104,Synthetic set 04,Harbour,bogies,49.245,28.654,2.1823,42.1559,,,,,,,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-104,Synthetic set 04,Harbour,brakes,49.245,28.654,,,,,4.2197,48.5498,,,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-104,Synthetic set 04,Harbour,doors,49.245,28.654,,,4.2612,3.047,,,,,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-104,Synthetic set 04,Harbour,motors,49.245,28.654,,,,,,,181.3282,47.2262,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-105,Synthetic set 05,North,bogies,40.704,28.741,2.0212,40.7802,,,,,,,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-105,Synthetic set 05,North,brakes,40.704,28.741,,,,,4.1244,48.2091,,,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-105,Synthetic set 05,North,doors,40.704,28.741,,,4.1191,2.8594,,,,,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-105,Synthetic set 05,North,motors,40.704,28.741,,,,,,,174.3003,48.0685,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-106,Synthetic set 06,East,bogies,32.876,28.578,1.9003,40.7928,,,,,,,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-106,Synthetic set 06,East,brakes,32.876,28.578,,,,,4.2176,47.8263,,,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-106,Synthetic set 06,East,doors,32.876,28.578,,,4.4635,2.9563,,,,,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-106,Synthetic set 06,East,motors,32.876,28.578,,,,,,,157.6245,45.4193,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-107,Synthetic set 07,Circle,bogies,27.817,28.822,1.8322,41.5632,,,,,,,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-107,Synthetic set 07,Circle,brakes,27.817,28.822,,,,,4.2074,47.6021,,,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-107,Synthetic set 07,Circle,doors,27.817,28.822,,,4.1171,2.8327,,,,,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-107,Synthetic set 07,Circle,motors,27.817,28.822,,,,,,,162.9201,45.1671,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-108,Synthetic set 08,Harbour,bogies,28.881,28.552,2.0569,40.1742,,,,,,,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-108,Synthetic set 08,Harbour,brakes,28.881,28.552,,,,,4.127,44.0047,,,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-108,Synthetic set 08,Harbour,doors,28.881,28.552,,,4.2152,2.8299,,,,,0,synthetic_nominal
2026-09-01T09:15:00Z,RG-108,Synthetic set 08,Harbour,motors,28.881,28.552,,,,,,,160.0616,45.218,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-101,Synthetic set 01,North,bogies,56.599,28.666,2.1345,41.6988,,,,,,,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-101,Synthetic set 01,North,brakes,56.599,28.666,,,,,4.0975,48.4097,,,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-101,Synthetic set 01,North,doors,56.599,28.666,,,4.1457,2.7848,,,,,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-101,Synthetic set 01,North,motors,56.599,28.666,,,,,,,173.7654,47.7125,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-102,Synthetic set 02,East,bogies,56.801,28.954,2.2704,40.3845,,,,,,,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-102,Synthetic set 02,East,brakes,56.801,28.954,,,,,3.9402,47.3973,,,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-102,Synthetic set 02,East,doors,56.801,28.954,,,4.4373,2.8799,,,,,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-102,Synthetic set 02,East,motors,56.801,28.954,,,,,,,174.6738,47.0645,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-103,Synthetic set 03,Circle,bogies,52.322,28.736,2.1039,42.1266,,,,,,,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-103,Synthetic set 03,Circle,brakes,52.322,28.736,,,,,4.165,46.5822,,,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-103,Synthetic set 03,Circle,doors,52.322,28.736,,,4.2011,2.8461,,,,,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-103,Synthetic set 03,Circle,motors,52.322,28.736,,,,,,,172.2963,48.1492,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-104,Synthetic set 04,Harbour,bogies,48.435,28.777,1.8841,41.3027,,,,,,,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-104,Synthetic set 04,Harbour,brakes,48.435,28.777,,,,,4.167,48.2705,,,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-104,Synthetic set 04,Harbour,doors,48.435,28.777,,,4.1728,2.811,,,,,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-104,Synthetic set 04,Harbour,motors,48.435,28.777,,,,,,,173.2134,47.4806,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-105,Synthetic set 05,North,bogies,33.984,28.702,1.8545,40.1374,,,,,,,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-105,Synthetic set 05,North,brakes,33.984,28.702,,,,,4.3028,45.3244,,,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-105,Synthetic set 05,North,doors,33.984,28.702,,,3.8871,2.7886,,,,,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-105,Synthetic set 05,North,motors,33.984,28.702,,,,,,,166.6938,43.8562,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-106,Synthetic set 06,East,bogies,30.333,28.756,1.8296,40.12,,,,,,,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-106,Synthetic set 06,East,brakes,30.333,28.756,,,,,4.1524,44.5139,,,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-106,Synthetic set 06,East,doors,30.333,28.756,,,4.2089,2.7961,,,,,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-106,Synthetic set 06,East,motors,30.333,28.756,,,,,,,158.4554,47.3648,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-107,Synthetic set 07,Circle,bogies,29.076,28.675,1.9054,40.7387,,,,,,,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-107,Synthetic set 07,Circle,brakes,29.076,28.675,,,,,4.0847,47.1523,,,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-107,Synthetic set 07,Circle,doors,29.076,28.675,,,4.0547,2.7989,,,,,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-107,Synthetic set 07,Circle,motors,29.076,28.675,,,,,,,155.542,46.5111,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-108,Synthetic set 08,Harbour,bogies,36.903,28.462,1.9013,42.2004,,,,,,,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-108,Synthetic set 08,Harbour,brakes,36.903,28.462,,,,,4.1494,46.2006,,,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-108,Synthetic set 08,Harbour,doors,36.903,28.462,,,4.2149,2.8391,,,,,0,synthetic_nominal
2026-09-01T09:20:00Z,RG-108,Synthetic set 08,Harbour,motors,36.903,28.462,,,,,,,169.4566,47.3133,0,synthetic_nominal
2026-09-01T09:25:00Z,RG-101,Synthetic set 01,North,bogies,54.895,28.664,2.1185,40.6526,,,,,,,0,synthetic_nominal
2026-09-01T09:25:00Z,RG-101,Synthetic set 01,North,brakes,54.895,28.664,,,,,4.1407,48.97,,,0,synthetic_nominal
2026-09-01T09:25:00Z,RG-101,Synthetic set 01,North,doors,54.895,28.664,,,4.14,2.804,,,,,0,synthetic_nominal
2026-09-01T09:25:00Z,RG-101,Synthetic set 01,North,motors,54.895,28.664,,,,,,,173.3632,47.2295,0,synthetic_nominal
2026-09-01T09:25:00Z,RG-102,Synthetic set 02,East,bogies,59.076,28.75,2.3445,41.1565,,,,,,,0,synthetic_nominal
2026-09-01T09:25:00Z,RG-102,Synthetic set 02,East,brakes,59.076,28.75,,,,,4.0804,48.5311,,,0,synthetic_nominal
2026-09-01T09:25:00Z,RG-102,Synthetic set 02,East,doors,59.076,28.75,,,3.8521,2.8694,,,,,0,synthetic_nominal
2026-09-01T09:25:00Z,RG-102,Synthetic set 02,East,motors,59.076,28.75,,,,,,,179.3541,47.9204,0,synthetic_nominal
2026-09-01T09:25:00Z,RG-103,Synthetic set 03,Circle,bogies,47.594,28.539,2.2963,41.3971,,,,,,,0,synthetic_nominal
2026-09-01T09:25:00Z,RG-103,Synthetic set 03,Circle,brakes,47.594,28.539,,,,,4.03,48.185,,,0,synthetic_nominal
2026-09-01T09:25:00Z,RG-103,Synthetic set 03,Circle,doors,47.594,28.539,,,4.459,2.8565,,,,,0,synthetic_nominal
2026-09-01T09:25:00Z,RG-103,Synthetic set 03,Circle,motors,47.594,28.539,,,,,,,171.4779,47.6921,0,synthetic_nominal
2026-09-01T09:25:00Z,RG-104,Synthetic set 04,Harbour,bogies,38.282,28.82,2.0248,40.7059,,,,,,,0,synthetic_nominal
2026-09-01T09:25:00Z,RG-104,Synthetic set 04,Harbour,brakes,38.282,28.82,,,,,4.1589,47.4332,,,0,synthetic_nominal
2026-09-01T09:25:00Z,RG-104,Synthetic set 04,Harbour,doors,38.282,28.82,,,3.9226,2.8723,,,,,0,synthetic_nominal
